sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
test-extra-0010,test,outside-budget-low-extreme-mastery,1887,62,62,2295,62,2481,182212.23224034318,182058.43315478336,6380.86095187893,142.9666081565826,280.20940310296555,250,0.001537818837175329
test-extra-0011,test,outside-budget-high,2152,1636,40,129,2467,4272,250281.38562040663,250052.7926632178,8258.061759501945,185.02629795684894,362.6448803489568,250,0.0014489486681161664
test-extra-0012,test,outside-primary-low,1387,0,1090,8,1822,2920,172592.67862420398,172616.85795832056,5432.750987692346,121.7236964615235,238.57406123542856,250,0.0013822953739242303
test-extra-0013,test,outside-primary-high,2399,1534,93,19,2157,3803,250020.3122647401,249660.44343900777,8143.973386279435,182.47008683224803,357.6347986056375,250,0.0014304229739020053
test-extra-0014,test,outside-budget-low,1830,193,8,1235,997,2433,186022.83125811833,185908.1596508371,6294.1250767049805,141.02324440478972,276.4004801389024,250,0.001485841701631664
test-extra-0015,test,outside-budget-high-extreme-versatility,1929,104,104,104,3859,4171,200748.13835407863,200580.8341226002,7114.665123997512,159.40788376658486,312.43371117275143,250,0.0015563467424125363
test-extra-0016,test,outside-primary-low,1511,314,337,555,1398,2604,174525.15527840063,174308.8656811165,5848.189071914032,131.03180930838846,256.8176271874056,250,0.001471522124004032
test-extra-0017,test,outside-primary-high,2543,131,550,1536,598,2815,237381.54516665175,237397.45917223743,7860.913900439944,176.12798740362754,345.20451213365914,250,0.0014542179843479877
test-extra-0018,test,outside-budget-low,2205,849,649,816,38,2352,213857.25200451087,213746.70914491452,6995.24918176737,156.73230560413666,307.1896743342065,250,0.001436423929770345
test-extra-0019,test,outside-budget-high,2280,1108,690,986,1609,4393,293341.03018611716,293173.61512251,9401.719935567773,210.65057210351077,412.86753482865794,250,0.0014074660287608056
test-extra-0020,test,outside-primary-low-extreme-crit,1490,2671,72,72,72,2887,170371.19662393053,170255.80725575326,5342.30416699594,119.69718698717051,234.60217564960683,250,0.001377006091983123
test-extra-0021,test,outside-primary-high,2417,576,1133,950,430,3089,244615.3946022665,244583.40676685172,7376.802777233938,165.28121832691605,323.94523538525783,250,0.0013243043673190646
test-extra-0022,test,outside-budget-low,1918,792,466,1006,55,2319,196509.65518970313,196426.85528880073,6406.391930816252,143.53864341782918,281.3305716133928,250,0.0014316373988942513
test-extra-0023,test,outside-budget-high,1717,1411,56,2764,62,4293,232778.27419562836,232619.2096149876,7448.666651641447,166.89136693390094,327.10106866610454,250,0.001405204458175537
test-extra-0024,test,outside-primary-low,1473,1272,255,889,763,3179,197036.64357122662,196982.86656429662,6385.673911374919,143.07444509262083,280.4207596138973,250,0.0014231909076979797
test-extra-0025,test,outside-primary-high-extreme-haste,2408,67,2479,67,67,2680,201368.1785591273,201173.62521317703,5981.225473748043,134.01256116538732,262.65979347656406,250,0.0013043758718780875
test-extra-0026,test,outside-budget-low,2284,302,77,1025,803,2207,201628.95640940176,201449.4392685995,6843.33202974659,153.32852042389018,300.51837796685487,250,0.0014904524792394452
test-extra-0027,test,outside-budget-high,1858,452,1483,854,1403,4192,249703.76562128204,249394.38757633572,7511.4741577549485,168.29860275733276,329.8592001990081,250,0.0013210021057483584
test-extra-0028,test,outside-primary-low,1517,654,1086,709,513,2962,192437.53341422687,192241.3082794568,6049.711367382213,135.54702430340112,265.66728596400856,250,0.0013805377841346195
test-extra-0029,test,outside-primary-high,2497,1822,1039,91,204,3156,247110.53063185167,246968.52809715807,7140.462190331409,159.98588085850733,313.5665646565905,250,0.0012689324241051704
test-extra-0030,test,outside-budget-low-extreme-mastery,1721,61,61,2294,61,2477,174375.73659621776,174290.68295929593,5897.1971013818875,132.12986046454066,258.9697679076005,250,0.0014851250120151039
test-extra-0031,test,outside-budget-high,1890,311,2063,100,1707,4181,234498.0329872841,234305.28462721416,7120.838909584744,159.54621074025644,312.7048270593583,250,0.0013335072498297461
