sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
test-extra-0010,test,outside-budget-low-extreme-mastery,1887,62,62,2295,62,2481,228392.99284176808,228236.21656756225,15348.140604104074,343.88331296154473,673.9989085877189,250,0.002951048980100143
test-extra-0011,test,outside-budget-high,2152,1636,40,129,2467,4272,310518.1435036373,310201.9906189263,18623.908062372735,417.27863784798905,817.851102062534,250,0.0026338271021285877
test-extra-0012,test,outside-primary-low,1387,0,1090,8,1822,2920,216871.55165899743,216766.9973958804,12948.785994810252,290.12448749229657,568.6335467701108,250,0.0026219831159054637
test-extra-0013,test,outside-primary-high,2399,1534,93,19,2157,3803,308464.8051261865,308319.69976672647,19961.70069892303,447.2525985888399,876.5989856146613,250,0.002841812002688809
test-extra-0014,test,outside-budget-low,1830,193,8,1235,997,2433,239675.50685368793,239463.27018977684,15817.302979050724,354.3951473247522,694.601725360189,250,0.0028980922351161016
test-extra-0015,test,outside-budget-high-extreme-versatility,1929,104,104,104,3859,4171,242439.4631710342,242136.2630482211,15780.942868859116,353.5804795760743,693.0050059127062,250,0.0028584661789314834
test-extra-0016,test,outside-primary-low,1511,314,337,555,1398,2604,220338.84306481798,219993.94189859793,14823.951063989954,332.13856548209884,650.9796265102832,250,0.002954447874262378
test-extra-0017,test,outside-primary-high,2543,131,550,1536,598,2815,299477.1906263584,299468.55667013285,18267.985103245912,409.30399326394866,802.2210858813788,250,0.00267873851829426
test-extra-0018,test,outside-budget-low,2205,849,649,816,38,2352,282559.2767044227,282603.1976491119,17398.856862521097,389.83070939730436,764.0541508251122,250,0.002704049075070247
test-extra-0019,test,outside-budget-high,2280,1108,690,986,1609,4393,365999.8675240265,366003.107709231,22500.809765705933,504.1426975512198,988.1015307072731,250,0.0026997319354013375
test-extra-0020,test,outside-primary-low-extreme-crit,1490,2671,72,72,72,2887,212094.0100597996,212112.74117408012,12232.347931393486,274.07230885160624,537.1718547470081,250,0.0025327063908855947
test-extra-0021,test,outside-primary-high,2417,576,1133,950,430,3089,292585.7668690029,292038.5090886711,16407.90972077248,367.628007789061,720.5376552941752,250,0.002462654499583966
test-extra-0022,test,outside-budget-low,1918,792,466,1006,55,2319,258716.91407711033,258467.8759859192,15777.911815847492,353.51256720947003,692.8719001199979,250,0.0026781082427161608
test-extra-0023,test,outside-budget-high,1717,1411,56,2764,62,4293,289593.33070783626,289257.99282886746,17426.85252367689,390.45796718410287,765.2835534968045,250,0.002642614564452386
test-extra-0024,test,outside-primary-low,1473,1272,255,889,763,3179,252408.69329734586,252121.9270454989,14561.928117373423,326.2678009850402,639.4731395292312,250,0.0025334830238034254
test-extra-0025,test,outside-primary-high-extreme-haste,2408,67,2479,67,67,2680,230264.63936373923,230112.48513570605,12730.794019086117,285.24026048756065,559.0606377442668,250,0.0024279048632436465
test-extra-0026,test,outside-budget-low,2284,302,77,1025,803,2207,260600.18867855155,260546.3662126786,17141.161520839178,384.0569072073088,752.737706473846,250,0.0028884772121264366
test-extra-0027,test,outside-budget-high,1858,452,1483,854,1403,4192,293799.854056542,293490.56811552134,16555.104961234054,370.9259960110715,727.0015934336186,250,0.0024744790829395943
test-extra-0028,test,outside-primary-low,1517,654,1086,709,513,2962,235604.5082132968,235152.5733256616,13786.637230383747,308.896993301951,605.4269820729124,250,0.0025696748617594746
test-extra-0029,test,outside-primary-high,2497,1822,1039,91,204,3156,305672.6475590067,305781.1297968153,15531.87636684183,348.00001116164333,682.0674887987097,250,0.002231365790316728
test-extra-0030,test,outside-budget-low-extreme-mastery,1721,61,61,2294,61,2477,220063.40226604717,219837.1815314774,14446.73239760238,323.68677916776136,634.41442972181,250,0.002882871132542204
test-extra-0031,test,outside-budget-high,1890,311,2063,100,1707,4181,268872.0435971211,268616.9551442143,14943.241724899879,334.8113366494485,656.2181617395278,250,0.0024406336670792284
